"","County","Year","Population","PovertyLevel","MedHInc","PerCapitaIncome","Countytype","ft_emp","ft_pay","pt_emp","pt_pay","pt_hours","ft_equivalent","FTE_PerThousandP"
"278","Dutchess",1999,277586,NA,"","","Non Rural",2281,7465963,835,862966,40161,2519,9.07466514881875
"279","Dutchess",2000,263568,7.5,"53879","23940","Non Rural",2008,7708973,789,843224,40024,2268,8.60498998360954
"280","Dutchess",2001,284712,NA,"","","Non Rural",2109,8284923,498,488640,36375,2334,8.19775773413133
"281","Dutchess",2002,287700,NA,"","","Non Rural",2099,7800892,770,664829,37375,2340,8.13347236704901
"282","Dutchess",2003,290781,NA,"","","Non Rural",2065,8380479,929,711584,44183,2350,8.08168346625123
"283","Dutchess",2004,292859,NA,"","","Non Rural",2144,8975315,978,500849,26140,2313,7.89799869561803
"284","Dutchess",2005,294362,NA,"","","Non Rural",2151,9131103,977,724290,35827,2371,8.05470814847025
"285","Dutchess",2006,294712,NA,"","","Non Rural",2205,9313286,883,677557,33473,2421,8.2147995331035
"286","Dutchess",2007,295319,NA,"","","Non Rural",2126,9400554,903,749945,37043,2335,7.90670427571541
"287","Dutchess",2008,296267,NA,"","","Non Rural",1985,9930095,829,982151,49019,2303,7.77339359429164
"288","Dutchess",2009,292187,7.5,"68472","30637","Non Rural",2223,11687689,847,1000038,49805,2512,8.59723396318111
"289","Dutchess",2010,296152,7.9,"69838","31642","Non Rural",2194,11838946,990,1317836,58885,2574,8.69148275210027
"290","Dutchess",2011,296842,8.7,"71125","32353","Non Rural",2105,11406359,962,1134728,54813,2458,8.28049939024801
"291","Dutchess",2012,297291,8.6,"71508","33037","Non Rural",1939,10610612,1086,1288862,62477,2299,7.73316380246963
"292","Dutchess",2013,297385,8.5,"72525","33594","Non Rural",1864,10206497,1088,1354805,65229,2241,7.53568606352035
"293","Dutchess",2014,297388,8.3,"72471","33962","Non Rural",1873,9924748,930,1167698,43661,2155,7.24642554507916
"294","Dutchess",2015,296928,8.8,"71904","33923","Non Rural",2068,11256870,904,1079277,46317,2367,7.97162948593598
"295","Erie",1994,977079,NA,"","","Non Rural",8982,22912320,2087,2109075,155821,9862,10.0933496677341
"296","Erie",1996,970375,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"297","Erie",1997,963040,NA,"","","Non Rural",10059,31250135,3377,2079340,195202,11161,11.5893420834026
"298","Erie",1998,956578,NA,"","","Non Rural",9073,31123656,3181,2960224,264348,10565,11.0445776507509
"299","Erie",1999,952546,NA,"","","Non Rural",9177,32469588,3102,2999944,248750,10583,11.1102245980772
"300","Erie",2000,922582,12.2,"39380","20357","Non Rural",8617,30834205,2289,2529420,207240,9787,10.6082711347067
"301","Erie",2001,946515,NA,"","","Non Rural",8764,32724246,2380,2902117,239447,10117,10.6886842786432
"302","Erie",2002,943551,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"303","Erie",2003,941846,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"304","Erie",2004,938333,NA,"","","Non Rural",9147,33856552,2262,2472789,151782,10005,10.6625259902401
"305","Erie",2005,931745,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"306","Erie",2006,925564,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"307","Erie",2007,921887,NA,"","","Non Rural",9153,37878822,2247,2940601,175592,10144,11.0035177847176
"308","Erie",2008,920571,NA,"","","Non Rural",9240,39293673,2167,2851607,170460,10204,11.0844247754926
"309","Erie",2009,914200,13.5,"46609","26256","Non Rural",9039,39239384,2703,3183012,179413,10053,10.9964996718442
"310","Erie",2010,921202,13.6,"47372","26378","Non Rural",8918,40869288,2264,3347912,191049,9998,10.8532113477826
"311","Erie",2011,919714,13.8,"48805","27366","Non Rural",5307,23440389,1760,2059451,105566,5903,6.41829960183274
"312","Erie",2012,919542,13.7,"49977","27700","Non Rural",6807,30633037,2110,2612020,159086,7707,8.38134636590825
"313","Erie",2013,919230,14.2,"50653","27978","Non Rural",7218,38753879,2161,3857005,132771,7969,8.66921227549144
"314","Erie",2014,920694,14.3,"51050","28512","Non Rural",7618,37252090,2403,3327039,163177,8540,9.27561165816221
"315","Erie",2015,921584,14.6,"51247","28879","Non Rural",7725,39093570,2188,3471713,164273,8652,9.38818382263581
"316","Essex",1994,38243,NA,"","","Rural",410,815539,63,58493,6260,450,11.7668592945114
"317","Essex",1996,38595,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"318","Essex",1997,38646,NA,"","","Rural",313,750152,45,34003,2143,328,8.48729493349894
"319","Essex",1998,38506,NA,"","","Rural",407,917949,96,122855,10944,476,12.3617098633979
"320","Essex",1999,38664,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"321","Essex",2000,35998,11.6,"35509","18194","Rural",NA,NA,NA,NA,NA,NA,NA
"322","Essex",2001,38893,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"323","Essex",2002,39195,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"324","Essex",2003,39334,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"325","Essex",2004,39295,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"326","Essex",2005,39321,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"327","Essex",2006,39490,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"328","Essex",2007,39373,NA,"","","Rural",490,1396357,99,167057,13090,575,14.6039163894039
"329","Essex",2008,39435,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"330","Essex",2009,37927,11.8,"44930","24244","Rural",503,1693659,109,182265,11153,566,14.923405489493
"331","Essex",2010,39416,12,"45216","24390","Rural",527,1787488,107,218252,11636,598,15.1715039577836
"332","Essex",2011,39357,11.4,"46629","24915","Rural",554,1811806,108,198205,10869,616,15.6515994613411
"333","Essex",2012,39309,11.6,"47400","25964","Rural",495,1787636,107,188783,7792,539,13.7118725991503
"334","Essex",2013,39181,11.1,"47380","26582","Rural",477,1743926,95,184846,7472,520,13.2717388530155
"335","Essex",2014,39072,10.6,"50322","26755","Rural",NA,NA,NA,NA,NA,NA,NA
"336","Essex",2015,38912,10,"52758","26805","Rural",NA,NA,NA,NA,NA,NA,NA
"337","Franklin",1994,49712,NA,"","","Rural",623,1187113,263,151933,15534,719,14.4633086578693
"338","Franklin",1996,50179,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"339","Franklin",1997,49919,NA,"","","Rural",548,1177009,297,137245,10413,614,12.2999258799255
"340","Franklin",1998,49620,NA,"","","Rural",536,1166484,223,119458,12479,613,12.353889560661
"341","Franklin",1999,51061,NA,"","","Rural",569,1230325,207,109381,10850,636,12.4556902528348
"342","Franklin",2000,44488,14.6,"32122","15888","Rural",584,1337546,209,120386,14296,673,15.127674878619
"343","Franklin",2001,50925,NA,"","","Rural",595,1413387,219,123245,10824,663,13.019145802651
"344","Franklin",2002,50924,NA,"","","Rural",586,1476638,256,160443,17019,692,13.5888775430053
"345","Franklin",2003,51228,NA,"","","Rural",597,1556125,249,167167,13733,683,13.3325525103459
"346","Franklin",2004,51197,NA,"","","Rural",592,1636138,255,186434,13340,675,13.1843662714612
"347","Franklin",2005,51257,NA,"","","Rural",615,1770306,260,200174,15201,710,13.8517665879782
"348","Franklin",2006,51511,NA,"","","Rural",618,1817344,219,168767,20601,745,14.4629302479082
"349","Franklin",2007,51782,NA,"","","Rural",618,1894050,269,224150,16301,721,13.9237572901781
"350","Franklin",2008,51907,NA,"","","Rural",633,2013906,216,220206,14686,726,13.9865528734082
"351","Franklin",2009,50374,13.1,"40587","19170","Rural",640,2093052,211,183462,13964,729,14.471751300274
"352","Franklin",2010,51697,12.4,"42050","19807","Rural",638,2183449,240,223969,15228,734,14.1981159448324
"353","Franklin",2011,51711,14.8,"43673","20831","Rural",617,2193876,241,243099,15417,714,13.8075071068051
"354","Franklin",2012,51698,15.4,"45702","21570","Rural",581,2106992,245,269218,15638,679,13.1339703663585
"355","Franklin",2013,51676,16.9,"45667","21575","Rural",584,2170428,220,224586,12852,660,12.771886368914
"356","Franklin",2014,51508,17.5,"47110","22322","Rural",NA,NA,NA,NA,NA,NA,NA
"357","Franklin",2015,51280,18,"47923","22488","Rural",NA,NA,NA,NA,NA,NA,NA
"358","Fulton",1994,55232,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"359","Fulton",1996,55388,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"360","Fulton",1997,55102,NA,"","","Rural",634,1463355,112,95771,6646,672,12.1955645893071
"361","Fulton",1998,54971,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"362","Fulton",1999,55011,NA,"","","Rural",702,1595507,124,101839,7067,743,13.5063896311647
"363","Fulton",2000,53282,12.5,"34314","16844","Rural",714,1674796,137,114784,7790,757,14.207424646222
"364","Fulton",2001,54904,NA,"","","Rural",713,1714196,137,116900,7816,757,13.7877021710622
"365","Fulton",2002,54988,NA,"","","Rural",685,1724248,149,153346,10455,744,13.5302247763148
"366","Fulton",2003,55081,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"367","Fulton",2004,55233,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"368","Fulton",2005,55301,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"369","Fulton",2006,55328,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"370","Fulton",2007,55489,NA,"","","Rural",624,1922900,112,158369,10416,691,12.4529185964786
"371","Fulton",2008,55584,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"372","Fulton",2009,55031,16.1,"41425","22234","Rural",NA,NA,NA,NA,NA,NA,NA
"373","Fulton",2010,55497,16.5,"43240","23147","Rural",NA,NA,NA,NA,NA,NA,NA
"374","Fulton",2011,55456,16,"45289","23606","Rural",NA,NA,NA,NA,NA,NA,NA
"375","Fulton",2012,55358,16,"45333","23527","Rural",573,1880050,118,161840,11243,646,11.6694967303732
"376","Fulton",2013,55165,15.7,"44276","23839","Rural",NA,NA,NA,NA,NA,NA,NA
"377","Fulton",2014,54870,15.8,"45722","24265","Rural",405,1446902,62,81337,3839,432,7.87315472936031
"378","Fulton",2015,54606,16.7,"46969","24339","Rural",398,1433828,62,78148,3683,418,7.65483646485734
"379","Genesee",1994,61282,NA,"","","Rural",912,2135354,606,330269,41239,1174,19.1573382069776
"380","Genesee",1996,61288,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"381","Genesee",1997,61216,NA,"","","Rural",854,2266013,505,293758,28474,1031,16.8420020909566
"382","Genesee",1998,60877,NA,"","","Rural",862,2446820,541,342692,38514,1102,18.1020746751647
"383","Genesee",1999,60554,NA,"","","Rural",922,2550022,463,278281,24757,1077,17.7857779832876
"384","Genesee",2000,58937,7.6,"40932","18498","Rural",933,2595212,507,343529,27616,1099,18.6470298793627
"385","Genesee",2001,60321,NA,"","","Rural",969,2760309,473,327205,25941,1133,18.7828451119842
"386","Genesee",2002,60289,NA,"","","Rural",962,2890674,472,302683,24810,1119,18.5605997777372
"387","Genesee",2003,60412,NA,"","","Rural",906,2866682,496,303963,24761,1064,17.6123948884328
"388","Genesee",2004,60224,NA,"","","Rural",934,3044698,579,420924,34282,1150,19.0953772582359
"389","Genesee",2005,60068,NA,"","","Rural",915,3111263,574,437431,29276,1098,18.2792834787241
"390","Genesee",2006,59919,NA,"","","Rural",917,3118417,575,449987,29420,1101,18.3748059880839
"391","Genesee",2007,59930,NA,"","","Rural",918,3289015,573,479193,28821,1098,18.321374937427
"392","Genesee",2008,59895,NA,"","","Rural",928,3438142,592,533327,30890,1123,18.7494782536105
"393","Genesee",2009,58208,10.9,"48197","23241","Rural",NA,NA,NA,NA,NA,NA,NA
"394","Genesee",2010,59952,11.6,"49750","24323","Rural",NA,NA,NA,NA,NA,NA,NA
"395","Genesee",2011,59966,12.3,"50861","25022","Rural",NA,NA,NA,NA,NA,NA,NA
"396","Genesee",2012,59992,11.6,"51734","25355","Rural",NA,NA,NA,NA,NA,NA,NA
"397","Genesee",2013,59872,12.5,"49922","25403","Rural",NA,NA,NA,NA,NA,NA,NA
"398","Genesee",2014,59702,12.5,"50573","25721","Rural",NA,NA,NA,NA,NA,NA,NA
"399","Genesee",2015,59458,13,"50880","25240","Rural",NA,NA,NA,NA,NA,NA,NA
"400","Greene",1994,47000,NA,"","","Rural",442,928046,117,88528,10260,500,10.6382978723404
"401","Greene",1996,47170,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"402","Greene",1997,47346,NA,"","","Rural",442,1166817,120,94013,9317,495,10.4549486757065
"403","Greene",1998,47771,NA,"","","Rural",410,1121439,116,91580,7965,461,9.6502061920412
"404","Greene",1999,47975,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"405","Greene",2000,44572,12.2,"37186","18931","Rural",NA,NA,NA,NA,NA,NA,NA
"406","Greene",2001,47976,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"407","Greene",2002,48177,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"408","Greene",2003,48416,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"409","Greene",2004,48755,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"410","Greene",2005,49142,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"411","Greene",2006,49513,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"412","Greene",2007,49537,NA,"","","Rural",438,1766589,124,188017,9654,492,9.93197004259442
"413","Greene",2008,49467,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"414","Greene",2009,49071,11,"46213","23392","Rural",NA,NA,NA,NA,NA,NA,NA
"415","Greene",2010,49410,12.2,"46235","23461","Rural",NA,NA,NA,NA,NA,NA,NA
"416","Greene",2011,49298,13.4,"47033","23605","Rural",NA,NA,NA,NA,NA,NA,NA
"417","Greene",2012,49122,13.6,"47539","23842","Rural",460,1794683,119,118257,5194,489,9.95480640039086
"418","Greene",2013,48928,14.1,"49655","25700","Rural",NA,NA,NA,NA,NA,NA,NA
"419","Greene",2014,48618,12.9,"49864","25770","Rural",432,1734146,100,134260,6314,473,9.72890698918096
"420","Greene",2015,48312,12,"50278","26261","Rural",436,1811921,85,121427,5621,473,9.79052823315118
"421","Hamilton",1994,5279,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"422","Hamilton",1996,5354,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"423","Hamilton",1997,5274,NA,"","","Rural",100,206704,14,7740,856,107,20.2882062950322
"424","Hamilton",1998,5296,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"425","Hamilton",1999,5325,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"426","Hamilton",2000,5343,10.4,"33742","18643","Rural",NA,NA,NA,NA,NA,NA,NA
"427","Hamilton",2001,5312,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"428","Hamilton",2002,5232,NA,"","","Rural",96,265279,15,12764,1335,105,20.0688073394495
"429","Hamilton",2003,5181,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"430","Hamilton",2004,5158,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"431","Hamilton",2005,5093,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"432","Hamilton",2006,4987,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"433","Hamilton",2007,4969,NA,"","","Rural",96,319950,15,16305,1702,107,21.5335077480378
"434","Hamilton",2008,4893,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"435","Hamilton",2009,5011,12.6,"45242","27408","Rural",NA,NA,NA,NA,NA,NA,NA
"436","Hamilton",2010,4908,9.4,"49557","29965","Rural",NA,NA,NA,NA,NA,NA,NA
"437","Hamilton",2011,4870,9.4,"51142","29214","Rural",NA,NA,NA,NA,NA,NA,NA
"438","Hamilton",2012,4835,8.8,"51595","28935","Rural",106,394226,24,41762,2106,120,24.8190279214064
"439","Hamilton",2013,4813,9.4,"51522","28265","Rural",NA,NA,NA,NA,NA,NA,NA
"440","Hamilton",2014,4783,9.4,"52939","29974","Rural",NA,NA,NA,NA,NA,NA,NA
"441","Hamilton",2015,4760,12.8,"48243","26968","Rural",NA,NA,NA,NA,NA,NA,NA
"442","Herkimer",1994,67038,NA,"","","Non Rural",713,1512019,554,387639,33525,928,13.8428950744354
"443","Herkimer",1996,66454,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"444","Herkimer",1997,65818,NA,"","","Non Rural",682,1603718,437,289910,24081,836,12.701692546112
"445","Herkimer",1998,64909,NA,"","","Non Rural",692,1678935,446,279120,25438,856,13.187693540187
"446","Herkimer",1999,64462,NA,"","","Non Rural",808,1797229,401,198481,19333,934,14.4891564022215
"447","Herkimer",2000,63206,12.5,"33911","16141","Non Rural",850,2035559,431,263796,20504,981,15.520678416606
"448","Herkimer",2001,64274,NA,"","","Non Rural",775,2181558,374,268222,22935,923,14.3603945607866
"449","Herkimer",2002,63971,NA,"","","Non Rural",766,2177593,459,352276,28793,952,14.8817432899282
"450","Herkimer",2003,64080,NA,"","","Non Rural",747,2240074,413,351860,20510,879,13.7172284644195
"451","Herkimer",2004,64332,NA,"","","Non Rural",761,2323967,393,360687,20130,891,13.8500279798545
"452","Herkimer",2005,64292,NA,"","","Non Rural",748,2656302,409,383914,20234,879,13.6719965158962
"453","Herkimer",2006,64029,NA,"","","Non Rural",813,2548575,469,456080,27578,991,15.4773618204251
"454","Herkimer",2007,64343,NA,"","","Non Rural",754,2821992,429,384002,23232,904,14.0497023763269
"455","Herkimer",2008,64404,NA,"","","Non Rural",758,2669020,440,420910,28056,938,14.564312775604
"456","Herkimer",2009,62439,11.7,"42048","21819","Non Rural",NA,NA,NA,NA,NA,NA,NA
"457","Herkimer",2010,64332,12.6,"42318","21908","Non Rural",NA,NA,NA,NA,NA,NA,NA
"458","Herkimer",2011,64354,14.3,"42680","22377","Non Rural",NA,NA,NA,NA,NA,NA,NA
"459","Herkimer",2012,64475,14.3,"44288","23129","Non Rural",702,2303514,297,208856,14642,794,12.3148507173323
"460","Herkimer",2013,64428,14.7,"45047","23418","Non Rural",NA,NA,NA,NA,NA,NA,NA
"461","Herkimer",2014,64329,15.6,"45649","23607","Non Rural",672,2254234,252,210647,13349,750,11.6588163969594
"462","Herkimer",2015,64034,14.3,"46229","23753","Non Rural",654,2473159,298,201208,13895,737,11.5095105725084
"463","Jefferson",1994,116932,NA,"","","Rural",1022,2262403,364,240655,17295,1133,9.6893921253378
"464","Jefferson",1996,114585,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"465","Jefferson",1997,113055,NA,"","","Rural",1015,2579838,334,187320,17882,1131,10.0039803635399
"466","Jefferson",1998,112546,NA,"","","Rural",1003,2664391,283,192576,16319,1104,9.80932241039219
"467","Jefferson",1999,112081,NA,"","","Rural",1020,2759239,290,188547,14657,1111,9.91247401432892
"468","Jefferson",2000,103444,13.3,"34438","16202","Rural",1039,2929224,316,193267,14321,1131,10.9334519160125
"469","Jefferson",2001,111422,NA,"","","Rural",1122,3296256,318,189275,17258,1233,11.0660372278365
"470","Jefferson",2002,111112,NA,"","","Rural",1102,3284279,332,194380,14207,1194,10.7459140326877
"471","Jefferson",2003,110246,NA,"","","Rural",1080,3349775,371,196271,16060,1184,10.7396186709722
"472","Jefferson",2004,109924,NA,"","","Rural",1062,3449580,367,237177,17666,1176,10.6983006440814
"473","Jefferson",2005,113486,NA,"","","Rural",1075,3619965,329,229886,15613,1176,10.362511675449
"474","Jefferson",2006,113650,NA,"","","Rural",1066,3644253,254,213700,12952,1150,10.1187857457105
"475","Jefferson",2007,115059,NA,"","","Rural",1066,3741040,258,217299,13350,1148,9.97748980957596
"476","Jefferson",2008,115033,NA,"","","Rural",1061,3974344,334,319763,17896,1176,10.2231533559935
"477","Jefferson",2009,117595,14.1,"43447","21391","Rural",1034,3958067,187,181658,9493,1097,9.32862791785365
"478","Jefferson",2010,115069,13.9,"43410","21823","Rural",1086,4247784,295,286968,12073,1163,10.1069792906865
"479","Jefferson",2011,115941,14.4,"45559","22574","Rural",1040,4222095,297,186427,8026,1092,9.41858358992936
"480","Jefferson",2012,117011,14.4,"46549","23004","Rural",1064,4302094,315,332455,15035,1161,9.92214407192486
"481","Jefferson",2013,118073,14.7,"46484","23078","Rural",1051,4669991,350,383799,15097,1146,9.70585993410856
"482","Jefferson",2014,118885,14.2,"48613","23681","Rural",1067,4702879,317,305744,18406,1186,9.97602725322791
"483","Jefferson",2015,118947,14.2,"49505","23659","Rural",1063,4635228,333,303234,18757,1184,9.95401313189908
"484","Kings",1994,2361668,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"485","Kings",1996,2383703,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"486","Kings",1997,2401148,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"487","Kings",1998,2422434,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"488","Kings",1999,2447352,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"489","Kings",2000,2434939,25.1,"30302","16775","Non Rural",NA,NA,NA,NA,NA,NA,NA
"490","Kings",2001,2477252,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"491","Kings",2002,2480559,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"492","Kings",2003,2472999,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"493","Kings",2004,2459094,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"494","Kings",2005,2445809,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"495","Kings",2006,2436132,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"496","Kings",2007,2441324,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"497","Kings",2008,2460361,NA,"","","Non Rural",NA,NA,NA,NA,NA,NA,NA
"498","Kings",2009,2538140,21.6,"42894","22959","Non Rural",NA,NA,NA,NA,NA,NA,NA
"499","Kings",2010,2466782,21.8,"43567","23605","Non Rural",NA,NA,NA,NA,NA,NA,NA
"500","Kings",2011,2486119,22,"44593","24398","Non Rural",NA,NA,NA,NA,NA,NA,NA
"501","Kings",2012,2512740,22.5,"45215","24649","Non Rural",NA,NA,NA,NA,NA,NA,NA
"502","Kings",2013,2539789,23,"46085","25289","Non Rural",NA,NA,NA,NA,NA,NA,NA
"503","Kings",2014,2570801,23.2,"46958","25932","Non Rural",NA,NA,NA,NA,NA,NA,NA
"504","Kings",2015,2595259,23,"48201","26774","Non Rural",NA,NA,NA,NA,NA,NA,NA
"505","Lewis",1994,27319,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
"506","Lewis",1996,27357,NA,"","","Rural",NA,NA,NA,NA,NA,NA,NA
